Index,Track Name,Latitude,Longitude,Elevation,MetersfromLastNode
2583,more road points and bridge start,18.0414800000,-66.0346154000,99.0600000000,1.8395048502
2584,more road points and bridge start,18.0414976000,-66.0345988000,99.0600000000,3.1439947711
2585,more road points and bridge start,18.0415164000,-66.0345830000,99.0600000000,2.5393108036
2586,more road points and bridge start,18.0415356000,-66.0345708000,99.0600000000,2.5393108036
2587,more road points and bridge start,18.0415522000,-66.0345592000,99.0600000000,1.8551562239
2588,more road points and bridge start,18.0415668000,-66.0345512000,99.0600000000,1.8551562239
2589,more road points and bridge start,18.0415812000,-66.0345458000,99.0600000000,1.8551562239
2590,more road points and bridge start,18.0415950000,-66.0345370000,99.0600000000,1.9627625869
2591,more road points and bridge start,18.0416104000,-66.0345272000,99.0600000000,1.8551562239
2592,more road points and bridge start,18.0416132000,-66.0345214000,99.0600000000,0.8158980206
2593,more road points and bridge start,18.0416124000,-66.0345236000,99.0600000000,0.0000000000
2594,more road points and bridge start,18.0415960000,-66.0345356000,99.0600000000,2.5393104414
2595,more road points and bridge start,18.0415498000,-66.0345832000,99.0600000000,7.0656358922
2596,more road points and bridge start,18.0415354000,-66.0346008000,99.0600000000,2.0959962726
2597,more road points and bridge start,18.0415180000,-66.0346134000,99.0600000000,3.0092411442
2598,more road points and bridge start,18.0415014000,-66.0346288000,99.0600000000,2.2374239512
2599,more road points and bridge start,18.0414846000,-66.0346410000,99.0600000000,2.0313964209
2600,more road points and bridge start,18.0414688000,-66.0346550000,99.0600000000,2.2374239512
2601,more road points and bridge start,18.0414510000,-66.0346680000,99.0600000000,2.5393109847
2602,more road points and bridge start,18.0414342000,-66.0346838000,99.0600000000,2.8807063472
2603,more road points and bridge start,18.0414176000,-66.0346992000,99.0600000000,2.2374243133
2604,more road points and bridge start,18.0414002000,-66.0347134000,99.0600000000,2.3855888765
2605,more road points and bridge start,18.0413838000,-66.0347252000,99.0600000000,2.5393113468
2606,more road points and bridge start,18.0413654000,-66.0347366000,99.0600000000,2.2098958872
2607,more road points and bridge start,18.0413480000,-66.0347500000,99.0600000000,2.8807072526
2608,more road points and bridge start,18.0413306000,-66.0347648000,99.0600000000,2.3855892386
2609,more road points and bridge start,18.0413134000,-66.0347786000,99.0600000000,2.3855892386
2610,more road points and bridge start,18.0412956000,-66.0347896000,99.0600000000,2.0313966020
2611,more road points and bridge start,18.0412772000,-66.0347988000,99.0600000000,2.2098958872
2612,more road points and bridge start,18.0412572000,-66.0348108000,99.0600000000,3.0092434982
2613,more road points and bridge start,18.0412364000,-66.0348246000,99.0600000000,2.8598157578
2614,more road points and bridge start,18.0412158000,-66.0348386000,99.0600000000,2.3901485188
2615,more road points and bridge start,18.0411944000,-66.0348510000,99.0600000000,2.6976427118
2616,more road points and bridge start,18.0411750000,-66.0348586000,99.0600000000,2.2098960683
2617,more road points and bridge start,18.0411546000,-66.0348566000,98.0000000000,2.6862971728
2618,more road points and bridge start,18.0411404000,-66.0348480000,97.7100000000,1.7067053059
2619,more road points and bridge start,18.0411244000,-66.0348298000,97.7900000000,2.7604202935
2620,more road points and bridge start,18.0411134000,-66.0348090000,97.7500000000,2.5419467392
2621,more road points and bridge start,18.0411000000,-66.0347860000,97.7800000000,3.2637372071
2622,extra notes from looped community,18.0432050000,-66.0304450000,191.8500000000,0.0000000000
2623,extra notes from looped community,18.0432156000,-66.0304132000,192.1800000000,3.8004801388
2624,extra notes from looped community,18.0432246000,-66.0303838000,192.4300000000,3.0508029021
2625,extra notes from looped community,18.0432314000,-66.0303594000,192.3500000000,3.0415943427
2626,extra notes from looped community,18.0432404000,-66.0303214000,191.8100000000,3.7289848935
2627,extra notes from looped community,18.0432538000,-66.0302876000,191.7400000000,3.9177885463
2628,extra notes from looped community,18.0432718000,-66.0302472000,191.6900000000,4.1715182298
2629,extra notes from looped community,18.0432922000,-66.0302172000,192.3500000000,4.4232455673
2630,extra notes from looped community,18.0433130000,-66.0301864000,192.8400000000,3.5980370060
2631,extra notes from looped community,18.0433350000,-66.0301526000,193.2600000000,5.0042115593
2632,extra notes from looped community,18.0433580000,-66.0301188000,193.5500000000,3.9362012319
2633,extra notes from looped community,18.0433822000,-66.0300838000,193.9100000000,5.0959488094
2634,extra notes from looped community,18.0434076000,-66.0300512000,194.0600000000,4.0592547796
2635,extra notes from looped community,18.0434314000,-66.0300224000,194.2000000000,4.4858058109
2636,extra notes from looped community,18.0434576000,-66.0299972000,194.5800000000,3.5984882441
2637,extra notes from looped community,18.0434730000,-66.0299778000,194.3300000000,3.3654453642
2638,extra notes from looped community,18.0434802000,-66.0299666000,194.0900000000,1.0751226478
2639,extra notes from looped community,18.0434734000,-66.0299630000,192.9700000000,1.4492524621
2640,extra notes from looped community,18.0434626000,-66.0299648000,191.9900000000,1.8023225025
2641,extra notes from looped community,18.0434510000,-66.0299672000,190.5000000000,1.9966450152
2642,extra notes from looped community,18.0434406000,-66.0299680000,190.5000000000,1.1392235756
2643,extra notes from looped community,18.0434356000,-66.0299700000,190.5000000000,0.5696117878
2644,extra notes from looped community,18.0434270000,-66.0299750000,189.4900000000,1.5629608046
2645,extra notes from looped community,18.0434258000,-66.0299858000,190.5000000000,1.7623853081
2646,extra notes from looped community,18.0434298000,-66.0299872000,190.5000000000,0.3797411919
2647,extra notes from looped community,18.0434434000,-66.0299810000,190.5000000000,1.5189647675
2648,extra notes from looped community,18.0434704000,-66.0299644000,190.5000000000,4.0564816639
2649,extra notes from looped community,18.0434956000,-66.0299464000,190.5000000000,3.1933274896
2650,extra notes from looped community,18.0435246000,-66.0299330000,191.6200000000,3.7093116670
2651,extra notes from looped community,18.0435436000,-66.0299164000,191.7000000000,2.5405612643
2652,extra notes from looped community,18.0435654000,-66.0298948000,191.9800000000,3.8098014435
2653,extra notes from looped community,18.0435794000,-66.0298708000,191.6500000000,2.6663506129
2654,extra notes from looped community,18.0435996000,-66.0298462000,192.0400000000,3.6995962649
2655,extra notes from looped community,18.0436132000,-66.0298254000,192.1300000000,2.6473805307
2656,extra notes from looped community,18.0436388000,-66.0297804000,191.9200000000,5.8058402944
2657,extra notes from looped community,18.0436522000,-66.0297494000,190.5000000000,3.5591065520
2658,extra notes from looped community,18.0436752000,-66.0297044000,190.5000000000,5.6253730749
2659,extra notes from looped community,18.0436868000,-66.0296866000,190.5000000000,1.9627499116
2660,extra notes from looped community,18.0437042000,-66.0296680000,190.5000000000,2.5393004823
2661,extra notes from looped community,18.0437194000,-66.0296506000,190.5000000000,3.3561433508
2662,extra notes from looped community,18.0437346000,-66.0296322000,190.5000000000,2.2374121813
2663,extra notes from looped community,18.0437496000,-66.0296142000,190.5000000000,2.0959837784
2664,extra notes from looped community,18.0437662000,-66.0295976000,190.5000000000,2.8806849804
2665,extra notes from looped community,18.0437894000,-66.0295830000,190.5000000000,2.8598052555
2666,extra notes from looped community,18.0438136000,-66.0295672000,190.5000000000,3.5783654789
2667,extra notes from looped community,18.0438390000,-66.0295500000,191.7900000000,3.2887623725
2668,extra notes from looped community,18.0438626000,-66.0295280000,191.7500000000,3.5785886755
2669,extra notes from looped community,18.0438814000,-66.0295074000,190.5000000000,3.1401973977
2670,extra notes from looped community,18.0439024000,-66.0294872000,190.5000000000,3.2841813635
2671,extra notes from looped community,18.0439186000,-66.0294704000,190.5000000000,2.2374110949
2672,extra notes from looped community,18.0439368000,-66.0294530000,190.5000000000,3.5645071069
2673,extra notes from looped community,18.0439582000,-66.0294374000,190.5000000000,2.6976305798
2674,extra notes from looped community,18.0439802000,-66.0294242000,190.5000000000,2.5717823883
2675,extra notes from looped community,18.0440044000,-66.0294138000,192.3200000000,3.5304749766
2676,extra notes from looped community,18.0440234000,-66.0294072000,192.8000000000,2.2614207538
2677,extra notes from looped community,18.0440400000,-66.0294008000,193.6900000000,2.0969464275
2678,extra notes from looped community,18.0440554000,-66.0293952000,194.4700000000,2.0124586541
2679,extra notes from looped community,18.0440682000,-66.0293916000,195.4100000000,2.1762302211
2680,extra notes from looped community,18.0440816000,-66.0293876000,196.3200000000,1.7706930747
2681,extra notes from looped community,18.0440938000,-66.0293854000,197.1800000000,1.7455239800
2682,extra notes from looped community,18.0441092000,-66.0293826000,198.0400000000,2.0447957928
2683,extra notes from looped community,18.0441244000,-66.0293792000,198.9200000000,1.9221129777
2684,extra notes from looped community,18.0441396000,-66.0293742000,199.7000000000,2.0124584872
2685,extra notes from looped community,18.0441550000,-66.0293640000,200.3800000000,1.9758515032
2686,extra notes from looped community,18.0441706000,-66.0293526000,200.6000000000,2.1074957015
2687,extra notes from looped community,18.0441884000,-66.0293384000,200.6800000000,2.3869161335
2688,extra notes from looped community,18.0442076000,-66.0293244000,200.4000000000,2.5869796523
2689,extra notes from looped community,18.0442260000,-66.0293128000,199.8600000000,2.9308568648
2690,extra notes from looped community,18.0442454000,-66.0293022000,199.2800000000,2.2847369708
2691,extra notes from looped community,18.0442666000,-66.0292938000,198.7200000000,2.4548710281
2692,extra notes from looped community,18.0442916000,-66.0292852000,198.5200000000,3.3697027282
2693,extra notes from looped community,18.0443214000,-66.0292738000,198.5500000000,3.3077278364
2694,extra notes from looped community,18.0443514000,-66.0292602000,198.5700000000,4.0464926699
2695,extra notes from looped community,18.0443814000,-66.0292438000,198.6500000000,3.5370853189
2696,extra notes from looped community,18.0444096000,-66.0292236000,198.6300000000,3.7313058903
2697,extra notes from looped community,18.0444368000,-66.0291986000,198.6200000000,3.8874181876
2698,extra notes from looped community,18.0444598000,-66.0291676000,198.5400000000,4.3744402060
2699,extra notes from looped community,18.0444812000,-66.0291318000,198.6700000000,4.9882249079
2700,extra notes from looped community,18.0445000000,-66.0290938000,198.8500000000,4.1750784482
2701,extra notes from looped community,18.0445192000,-66.0290546000,199.1500000000,4.8192359965
2702,extra notes from looped community,18.0445396000,-66.0290156000,199.4400000000,4.2792690708
2703,extra notes from looped community,18.0445576000,-66.0289760000,199.6300000000,4.7343492703
2704,extra notes from looped community,18.0445736000,-66.0289396000,199.8100000000,3.9986542476
2705,extra notes from looped community,18.0445856000,-66.0289078000,199.9500000000,3.9196388214
2706,extra notes from looped community,18.0445934000,-66.0288834000,200.0700000000,2.2987889016
2707,extra notes from looped community,18.0446000000,-66.0288614000,200.2000000000,2.9895167135
2708,extra notes from looped community,18.0446054000,-66.0288378000,200.3300000000,2.2437855206
2709,extra notes from looped community,18.0446122000,-66.0288098000,200.5100000000,3.0458440887
2710,extra notes from looped community,18.0446184000,-66.0287812000,200.6800000000,3.6592442948
2711,extra notes from looped community,18.0446214000,-66.0287518000,200.7000000000,2.1747795046
2712,extra notes from looped community,18.0446234000,-66.0287286000,200.7200000000,2.9134339925
2713,extra notes from looped community,18.0446230000,-66.0287036000,200.5800000000,2.8981278136
2714,extra notes from looped community,18.0446242000,-66.0286786000,200.4900000000,2.1765490791
2715,extra notes from looped community,18.0446262000,-66.0286496000,200.4100000000,3.6165119716
2716,extra notes from looped community,18.0446236000,-66.0286216000,200.2000000000,2.9023516024
2717,extra notes from looped community,18.0446192000,-66.0285954000,199.9800000000,2.9523467278
2718,extra notes from looped community,18.0446080000,-66.0285810000,199.2300000000,2.1011578879
2719,extra notes from looped community,18.0445962000,-66.0285714000,198.4300000000,1.5682151569
2720,extra notes from looped community,18.0445858000,-66.0285708000,197.2400000000,1.6474010912
2721,extra notes from looped community,18.0445768000,-66.0285702000,196.2400000000,1.5158596093
2722,extra notes from looped community,18.0445604000,-66.0285628000,195.2800000000,2.2468095218
2723,extra notes from looped community,18.0445440000,-66.0285586000,194.3800000000,2.0619377166
2724,extra notes from looped community,18.0445206000,-66.0285530000,193.4100000000,2.7486289177
2725,extra notes from looped community,18.0445054000,-66.0285608000,193.0500000000,2.2661850394
2726,extra notes from looped community,18.0444946000,-66.0285730000,192.4000000000,1.6463475870
2727,extra notes from looped community,18.0444904000,-66.0285852000,192.8800000000,1.5685917183
2728,extra notes from looped community,18.0444898000,-66.0285902000,193.2000000000,0.3720898322
2729,extra notes from looped community,18.0444966000,-66.0285868000,193.6400000000,0.8777320156
2730,extra notes from looped community,18.0445066000,-66.0285852000,193.6600000000,1.1393991202
2731,extra notes from looped community,18.0445230000,-66.0285804000,193.6500000000,2.0314165076
2732,extra notes from looped community,18.0445306000,-66.0285848000,193.1400000000,1.2972432298
2733,extra notes from looped community,18.0445330000,-66.0285832000,192.8000000000,0.8204387389
2734,extra notes from looped community,18.0445234000,-66.0285858000,191.7700000000,1.6971149834
2735,extra notes from looped community,18.0445218000,-66.0285864000,191.5900000000,0.2616311205
2736,extra notes from looped community,18.0445202000,-66.0285860000,191.8200000000,0.2982462794
2737,extra notes from looped community,18.0445216000,-66.0285862000,192.0500000000,0.2982462794
2738,extra notes from looped community,18.0445152000,-66.0285794000,192.3700000000,0.9738205876
2739,extra notes from looped community,18.0444962000,-66.0285802000,191.8000000000,2.3486637522
2740,extra notes from looped community,18.0444766000,-66.0285788000,192.1400000000,2.1160699485
2741,extra notes from looped community,18.0444674000,-66.0285792000,192.3400000000,0.9701912595
2742,extra notes from looped community,18.0444718000,-66.0285758000,192.9100000000,0.9952751329
2743,extra notes from looped community,18.0444890000,-66.0285676000,193.5400000000,2.1268412642
2744,extra notes from looped community,18.0445076000,-66.0285586000,194.2600000000,2.3242249084
2745,extra notes from looped community,18.0445214000,-66.0285524000,195.0900000000,1.8755326979
2746,extra notes from looped community,18.0445314000,-66.0285574000,195.4700000000,1.4013205440
2747,extra notes from looped community,18.0445336000,-66.0285674000,195.5300000000,0.7490792510
2748,extra notes from looped community,18.0445306000,-66.0285904000,194.9800000000,2.2431608545
2749,extra notes from looped community,18.0445266000,-66.0286174000,194.3900000000,3.7026047651
2750,extra notes from looped community,18.0445226000,-66.0286496000,193.8600000000,2.9611833993
2751,extra notes from looped community,18.0445164000,-66.0286836000,193.3500000000,4.4282947527
2752,extra notes from looped community,18.0445128000,-66.0287146000,193.1500000000,2.9016469991
2753,extra notes from looped community,18.0445052000,-66.0287402000,192.7300000000,3.0693932660
2754,extra notes from looped community,18.0445018000,-66.0287638000,192.6000000000,2.2032533212
2755,extra notes from looped community,18.0444988000,-66.0287784000,191.9700000000,1.6207960107
2756,extra notes from looped community,18.0445032000,-66.0287892000,192.4500000000,0.9466110302
2757,extra notes from looped community,18.0445122000,-66.0287958000,193.4400000000,1.5501096727
2758,extra notes from looped community,18.0445196000,-66.0288006000,194.2400000000,1.4362242155
2759,extra notes from looped community,18.0445190000,-66.0288036000,194.5100000000,0.2700000000
2760,extra notes from looped community,18.0445124000,-66.0288026000,193.1700000000,1.6422152965
2761,extra notes from looped community,18.0445038000,-66.0288004000,191.7700000000,1.5927377346
2762,extra notes from looped community,18.0444980000,-66.0288000000,190.5000000000,1.3918899342
2763,extra notes from looped community,18.0444930000,-66.0287992000,189.2100000000,1.4969680996
2764,extra notes from looped community,18.0444872000,-66.0287980000,188.1000000000,1.2476207712
2765,extra notes from looped community,18.0444886000,-66.0288028000,187.4900000000,0.6388668431
2766,extra notes from looped community,18.0444894000,-66.0288066000,187.5400000000,1.4451216582
2767,extra notes from looped community,18.0444844000,-66.0288506000,187.4900000000,4.3496657259
2768,extra notes from looped community,18.0444768000,-66.0288800000,187.8000000000,3.0562848728
2769,extra notes from looped community,18.0444602000,-66.0289286000,187.2400000000,5.4286901875
2770,extra notes from looped community,18.0444488000,-66.0289500000,186.9500000000,3.1185637189
2771,extra notes from looped community,18.0444356000,-66.0289704000,186.3300000000,2.1857566331
2772,extra notes from looped community,18.0444206000,-66.0289930000,185.7300000000,2.8237110913
2773,extra notes from looped community,18.0444038000,-66.0290176000,185.2600000000,3.4884809249
2774,extra notes from looped community,18.0443892000,-66.0290702000,186.2000000000,6.0468929436
2775,extra notes from looped community,18.0443746000,-66.0291088000,186.6900000000,4.0245452817
2776,extra notes from looped community,18.0443626000,-66.0291576000,187.6400000000,6.0035877171
2777,extra notes from looped community,18.0443484000,-66.0291764000,187.2300000000,2.2746643431
2778,extra notes from looped community,18.0443330000,-66.0291910000,186.8000000000,2.2783543807
2779,extra notes from looped community,18.0443204000,-66.0292066000,186.8600000000,2.4483998311
2780,extra notes from looped community,18.0442964000,-66.0292234000,186.5400000000,3.2093179886
2781,extra notes from looped community,18.0442844000,-66.0292394000,187.0300000000,2.0229861590
2782,extra notes from looped community,18.0442696000,-66.0292536000,187.3100000000,2.1146006371
2783,extra notes from looped community,18.0442710000,-66.0292642000,188.2800000000,2.3812151484
2784,extra notes from looped community,18.0442788000,-66.0292698000,189.3300000000,1.2958832861
2785,extra notes from looped community,18.0442824000,-66.0292746000,190.5000000000,1.4263848612
2786,extra notes from looped community,18.0442948000,-66.0292764000,192.2700000000,2.2134568703
2787,extra notes from looped community,18.0443028000,-66.0292804000,194.2700000000,2.3286780604
2788,extra notes from looped community,18.0443180000,-66.0292848000,196.4900000000,2.6899170925
2789,extra notes from looped community,18.0443304000,-66.0292910000,198.4000000000,2.5449605339
2790,extra notes from looped community,18.0443430000,-66.0292976000,200.2200000000,2.4781291571
2791,extra notes from looped community,18.0443556000,-66.0293034000,201.9800000000,2.3206811929
2792,extra notes from looped community,18.0443624000,-66.0293120000,203.6700000000,1.9885631482
2793,extra notes from looped community,18.0443556000,-66.0293200000,204.5000000000,1.3368557867
2794,extra notes from looped community,18.0443400000,-66.0293324000,204.9700000000,2.7989727266
2795,extra notes from looped community,18.0443206000,-66.0293464000,204.9300000000,2.2102538825
2796,extra notes from looped community,18.0443044000,-66.0293634000,204.4500000000,2.9203964974
2797,extra notes from looped community,18.0442942000,-66.0293746000,203.5800000000,1.6050547443
2798,extra notes from looped community,18.0442802000,-66.0293830000,201.7600000000,2.4781291571
2799,extra notes from looped community,18.0442704000,-66.0293862000,200.0700000000,2.1622674979
2800,extra notes from looped community,18.0442604000,-66.0293920000,198.3000000000,2.1049300119
2801,extra notes from looped community,18.0442550000,-66.0294020000,197.1900000000,2.4999584237
2802,extra notes from looped community,18.0442512000,-66.0294162000,196.2700000000,1.8046440029
2803,extra notes from looped community,18.0442468000,-66.0294350000,195.4900000000,1.6847805962
2804,extra notes from looped community,18.0442450000,-66.0294564000,194.9400000000,2.9465370297
2805,extra notes from looped community,18.0442430000,-66.0294796000,194.3400000000,2.2559446736
2806,extra notes from looped community,18.0442430000,-66.0295026000,193.8300000000,2.2256089752
2807,extra notes from looped community,18.0442442000,-66.0295266000,193.2300000000,2.9562781445
2808,extra notes from looped community,18.0442468000,-66.0295542000,192.7000000000,2.9428694275
2809,extra notes from looped community,18.0442506000,-66.0295786000,192.2000000000,2.2555351334
2810,extra notes from looped community,18.0442538000,-66.0296058000,191.8000000000,2.9711927549
2811,extra notes from looped community,18.0442584000,-66.0296308000,191.5000000000,2.9287766125
2812,extra notes from looped community,18.0442650000,-66.0296612000,190.5000000000,3.8227707239
2813,extra notes from looped community,18.0442742000,-66.0296942000,190.5000000000,3.0405257841
2814,extra notes from looped community,18.0442830000,-66.0297256000,190.5000000000,3.7333672420
2815,extra notes from looped community,18.0442912000,-66.0297554000,190.5000000000,3.0405257841
2816,extra notes from looped community,18.0443028000,-66.0297826000,190.5000000000,3.8474989944
2817,extra notes from looped community,18.0443200000,-66.0298056000,190.5000000000,2.8806799103
2818,extra notes from looped community,18.0443410000,-66.0298292000,190.5000000000,3.1439708692
2819,extra notes from looped community,18.0443630000,-66.0298536000,190.5000000000,3.7994884834
2820,extra notes from looped community,18.0443802000,-66.0298830000,190.5000000000,3.4566749438
2821,extra notes from looped community,18.0443948000,-66.0299196000,190.5000000000,4.6575776360
2822,extra notes from looped community,18.0444096000,-66.0299592000,189.1200000000,4.1531189318
2823,extra notes from looped community,18.0444186000,-66.0300030000,188.6300000000,5.2047997595
2824,extra notes from looped community,18.0444296000,-66.0300472000,187.9000000000,4.5391228264
2825,extra notes from looped community,18.0444326000,-66.0300886000,186.6900000000,4.5025608188
2826,extra notes from looped community,18.0444352000,-66.0301224000,185.3200000000,3.9036002977
2827,extra notes from looped community,18.0444334000,-66.0301526000,183.7600000000,3.2883373680
2828,extra notes from looped community,18.0444312000,-66.0301804000,182.1000000000,3.9920594818
2829,extra notes from looped community,18.0444180000,-66.0302114000,180.3200000000,3.6439545721
2830,extra notes from looped community,18.0444138000,-66.0302454000,179.4300000000,3.7620869118
2831,extra notes from looped community,18.0444040000,-66.0302804000,179.1700000000,3.7950192407
2832,extra notes from looped community,18.0444028000,-66.0303116000,179.3200000000,3.6137572159
2833,extra notes from looped community,18.0444000000,-66.0303410000,179.3100000000,2.9441590524
2834,extra notes from looped community,18.0443946000,-66.0303648000,178.4900000000,2.3473028720
2835,extra notes from looped community,18.0443914000,-66.0303872000,177.6100000000,3.0433730933
2836,extra notes from looped community,18.0443940000,-66.0304060000,177.0400000000,1.5642346200
2837,extra notes from looped community,18.0443984000,-66.0304230000,176.3000000000,2.3590855897
2838,extra notes from looped community,18.0444136000,-66.0304392000,176.0800000000,2.7679857887
2839,extra notes from looped community,18.0444292000,-66.0304536000,175.7800000000,2.2574313396
2840,extra notes from looped community,18.0444520000,-66.0304672000,175.6900000000,2.7559997804
2841,extra notes from looped community,18.0444810000,-66.0304792000,176.2300000000,3.5771734641
2842,extra notes from looped community,18.0445130000,-66.0304886000,176.4100000000,3.6835070055
2843,extra notes from looped community,18.0445520000,-66.0304980000,176.8900000000,4.2662018375
2844,extra notes from looped community,18.0445952000,-66.0305106000,176.6000000000,5.3988599662
2845,extra notes from looped community,18.0446426000,-66.0305244000,176.9400000000,5.3369032722
2846,extra notes from looped community,18.0446902000,-66.0305402000,177.2300000000,5.5166869738
2847,extra notes from looped community,18.0447422000,-66.0305562000,178.8200000000,6.2656867721
2848,extra notes from looped community,18.0447946000,-66.0305746000,181.0900000000,6.5032193409
2849,extra notes from looped community,18.0448454000,-66.0305904000,183.0000000000,6.3864749116
2850,extra notes from looped community,18.0448926000,-66.0306044000,184.7300000000,5.6372180014
2851,extra notes from looped community,18.0449272000,-66.0306088000,184.8800000000,3.8683723482
2852,extra notes from looped community,18.0449652000,-66.0306126000,185.7300000000,4.2627582747
2853,extra notes from looped community,18.0450006000,-66.0306148000,186.6000000000,3.9621590862
2854,extra notes from looped community,18.0450356000,-66.0306180000,187.6600000000,4.3095484808
2855,extra notes from looped community,18.0450692000,-66.0306244000,188.6700000000,3.8152219503
2856,extra notes from looped community,18.0450968000,-66.0306346000,188.9800000000,3.3780141240
2857,extra notes from looped community,18.0451276000,-66.0306524000,190.5000000000,4.3225064368
2858,extra notes from looped community,18.0451496000,-66.0306730000,190.5000000000,2.6976253286
2859,extra notes from looped community,18.0451684000,-66.0306956000,190.5000000000,3.1439636262
2860,extra notes from looped community,18.0451780000,-66.0307184000,190.5000000000,3.0405120224
2861,extra notes from looped community,18.0451842000,-66.0307418000,190.5000000000,2.3652603430
2862,extra notes from looped community,18.0451856000,-66.0307660000,190.5000000000,3.6106268358
2863,extra notes from looped community,18.0451854000,-66.0307906000,190.5000000000,2.1663760290
2864,extra notes from looped community,18.0451790000,-66.0308194000,189.2900000000,3.2224765348
2865,extra notes from looped community,18.0451774000,-66.0308500000,188.5600000000,3.6885739329
2866,extra notes from looped community,18.0451574000,-66.0309274000,186.0100000000,8.6481851829
2867,extra notes from looped community,18.0451502000,-66.0309836000,183.9900000000,6.1464326410
2868,extra notes from looped community,18.0451418000,-66.0310598000,181.5300000000,8.3932549460
2869,extra notes from looped community,18.0451442000,-66.0310950000,180.5400000000,4.4606113165
2870,extra notes from looped community,18.0451834000,-66.0311332000,183.2400000000,6.2767448186
2871,extra notes from looped community,18.0452088000,-66.0311710000,184.6800000000,5.2832096307
2872,extra notes from looped community,18.0452476000,-66.0312104000,187.7700000000,6.5840721416
2873,extra notes from looped community,18.0452598000,-66.0312416000,188.1000000000,3.8004400921
2874,extra notes from looped community,18.0452602000,-66.0312706000,188.1700000000,2.8893482314
2875,extra notes from looped community,18.0452592000,-66.0312938000,188.1900000000,2.8885694041
2876,extra notes from looped community,18.0452556000,-66.0313164000,188.2200000000,2.1996100961
2877,extra notes from looped community,18.0452474000,-66.0313412000,188.2000000000,2.2957340145
2878,extra notes from looped community,18.0452424000,-66.0313652000,188.1800000000,2.9867454742
2879,extra notes from looped community,18.0452274000,-66.0313978000,188.2500000000,3.3568519138
2880,extra notes from looped community,18.0452170000,-66.0314298000,188.2500000000,4.4355387555
2881,extra notes from looped community,18.0451960000,-66.0315004000,188.2400000000,7.6314596302
2882,extra notes from looped community,18.0451850000,-66.0315524000,188.0600000000,5.8910093839
2883,extra notes from looped community,18.0451742000,-66.0316164000,187.7600000000,6.6404188541
2884,extra notes from looped community,18.0451726000,-66.0316430000,187.4600000000,2.9102392355
2885,extra notes from looped community,18.0451692000,-66.0316654000,187.0500000000,1.5132783018
2886,extra notes from looped community,18.0451630000,-66.0316856000,186.7100000000,3.0594629200
2887,extra notes from looped community,18.0451562000,-66.0317016000,186.0800000000,1.6754756376
2888,extra notes from looped community,18.0451528000,-66.0317238000,185.6800000000,2.2354843212
2889,extra notes from looped community,18.0451482000,-66.0317424000,185.2000000000,2.9830020263
2890,extra notes from looped community,18.0451456000,-66.0317692000,185.0400000000,2.2052190247
2891,extra notes from looped community,18.0451404000,-66.0317938000,184.9200000000,2.2026781306
2892,extra notes from looped community,18.0451384000,-66.0318192000,184.8300000000,3.6167364980
2893,extra notes from looped community,18.0451396000,-66.0318442000,184.7500000000,2.1678531899
2894,extra notes from looped community,18.0451438000,-66.0318696000,184.6700000000,2.2008614102
2895,extra notes from looped community,18.0451508000,-66.0319022000,184.5600000000,3.7349703978
2896,extra notes from looped community,18.0451592000,-66.0319364000,184.5100000000,4.3990977032
2897,extra notes from looped community,18.0451724000,-66.0319756000,184.4300000000,3.9179437687
2898,extra notes from looped community,18.0451844000,-66.0320110000,184.3800000000,4.5915678465
2899,extra notes from looped community,18.0451952000,-66.0320476000,184.3200000000,3.7338312443
2900,extra notes from looped community,18.0451998000,-66.0320866000,184.2500000000,4.3993697537
2901,extra notes from looped community,18.0452044000,-66.0321256000,184.2400000000,3.6305544802
2902,extra notes from looped community,18.0452056000,-66.0321642000,184.2700000000,4.3370136549
2903,extra notes from looped community,18.0452072000,-66.0321984000,184.1300000000,3.6183245322
2904,extra notes from looped community,18.0452062000,-66.0322322000,184.0200000000,3.6172879925
2905,extra notes from looped community,18.0452006000,-66.0322586000,183.7100000000,2.2613584026
2906,extra notes from looped community,18.0451874000,-66.0322898000,183.7400000000,3.9172414449
2907,extra notes from looped community,18.0451648000,-66.0323132000,183.8100000000,3.4298761138
2908,extra notes from looped community,18.0451318000,-66.0323394000,184.0800000000,5.1111530564
2909,extra notes from looped community,18.0450994000,-66.0323568000,184.0400000000,3.8861053754
2910,extra notes from looped community,18.0450676000,-66.0323706000,183.9900000000,3.8862215330
2911,extra notes from looped community,18.0450404000,-66.0323786000,183.6900000000,2.9534566172
2912,extra notes from looped community,18.0450138000,-66.0323854000,183.6400000000,3.1229764526
2913,extra notes from looped community,18.0449812000,-66.0323904000,183.6200000000,3.6075967617
2914,extra notes from looped community,18.0449524000,-66.0323956000,183.7300000000,3.5378891654
2915,extra notes from looped community,18.0449168000,-66.0324030000,183.8100000000,4.0529356391
2916,extra notes from looped community,18.0448864000,-66.0324118000,183.7900000000,3.4931847108
2917,extra notes from looped community,18.0448530000,-66.0324230000,183.7400000000,3.8862218951
2918,extra notes from looped community,18.0448196000,-66.0324354000,183.6300000000,3.8670278799
2919,extra notes from looped community,18.0447876000,-66.0324496000,183.5900000000,3.7105179171
2920,extra notes from looped community,18.0447576000,-66.0324614000,183.5100000000,4.0472310881
2921,extra notes from looped community,18.0447288000,-66.0324730000,183.4900000000,3.1226405790
2922,extra notes from looped community,18.0447026000,-66.0324814000,183.3900000000,3.1241773614
